年月日,時刻コード,始値（円/kWh）,高値（円/kWh）,安値（円/kWh）,終値（円/kWh）,平均（円/kWh）,約定量合計（MWh/h）,約定件数
2026/05/17,36,16.26,18.25,5.60,16.36,14.72,693.2,189
2026/05/17,37,18.40,20.57,10.77,16.52,16.82,989.2,199
2026/05/17,38,14.46,23.10,7.05,18.00,19.73,1254.7,208
2026/05/17,39,19.00,21.72,10.87,19.10,17.77,854.3,164
2026/05/17,40,18.97,21.97,10.00,14.25,17.48,810.2,180
2026/05/17,41,16.92,19.29,9.66,16.82,15.95,1041.4,188
2026/05/17,42,16.07,18.33,9.66,16.56,16.31,889.2,169
2026/05/17,43,15.93,19.00,10.66,19.00,15.75,661.9,178
2026/05/17,44,15.95,19.44,9.82,16.54,14.93,767.4,175
2026/05/17,45,15.87,21.36,9.76,21.36,15.37,815.7,193
2026/05/17,46,45.00,80.00,7.05,80.00,32.64,1292.9,207
2026/05/17,47,33.00,35.94,9.61,35.94,25.11,808.8,186
2026/05/17,48,19.98,20.69,7.82,14.01,16.15,505.8,155
2026/05/18,1,16.92,19.44,9.68,16.72,15.43,105.6,44
2026/05/18,2,16.00,17.24,9.39,16.28,11.95,113.9,39
2026/05/18,3,9.78,17.84,7.50,15.70,15.23,187.3,49
2026/05/18,4,16.06,16.06,7.50,9.45,14.73,207.2,50
2026/05/18,5,16.00,17.38,9.68,15.41,13.80,81.7,50
2026/05/18,6,16.97,17.47,7.00,17.00,14.73,197.0,57
2026/05/18,7,16.58,17.02,7.51,16.00,14.49,73.7,38
2026/05/18,8,15.39,16.95,9.68,15.05,15.09,197.2,38
2026/05/18,9,15.78,18.80,9.68,13.68,12.50,41.5,42
2026/05/18,10,17.26,20.36,7.37,17.00,16.48,51.4,44
2026/05/18,11,17.27,19.12,8.78,17.17,16.08,140.5,56
2026/05/18,12,16.99,20.16,8.78,11.75,14.63,113.8,49
2026/05/18,13,12.68,16.57,8.78,10.01,11.98,210.2,80
2026/05/18,14,6.77,15.69,0.10,7.05,10.17,175.9,68
2026/05/18,15,0.01,15.00,0.01,6.32,7.42,291.7,114
2026/05/18,16,0.01,15.62,0.01,10.70,5.10,516.8,114
2026/05/18,17,0.01,14.78,0.01,7.70,4.57,454.6,122
2026/05/18,18,0.01,15.06,0.01,11.93,3.78,573.5,135
2026/05/18,19,0.11,14.63,0.01,11.89,3.56,637.6,148
2026/05/18,20,0.11,15.65,0.01,13.01,4.07,753.3,170
2026/05/18,21,0.20,17.00,0.01,10.64,4.50,480.6,152
2026/05/18,22,0.20,17.00,0.01,12.56,4.24,504.7,173
2026/05/18,23,0.11,17.26,0.01,13.52,8.01,411.1,176
2026/05/18,24,0.20,17.00,0.01,0.01,7.24,485.9,186
2026/05/18,25,0.20,13.99,0.01,8.27,5.36,579.1,189
2026/05/18,26,0.01,12.15,0.01,10.31,5.91,422.2,160
2026/05/18,27,0.11,17.00,0.01,13.99,8.35,743.6,190
2026/05/18,28,0.11,17.00,0.01,12.73,9.65,401.0,163
2026/05/18,29,0.01,16.92,0.01,0.01,8.64,532.0,195
2026/05/18,30,0.01,21.22,0.01,21.22,12.08,383.2,178
2026/05/18,31,0.01,25.00,0.01,24.16,10.61,658.6,229
2026/05/18,32,0.20,25.09,0.01,24.51,12.37,578.8,245
2026/05/18,33,22.00,23.30,1.50,20.00,16.95,511.6,209
2026/05/18,34,24.10,26.10,9.78,21.79,22.09,693.9,223
2026/05/18,35,24.10,25.61,7.05,25.02,23.06,404.0,201
2026/05/18,36,27.28,32.28,7.05,28.12,25.96,796.5,233
2026/05/18,37,31.10,37.55,12.00,28.19,29.13,1345.5,340
2026/05/18,38,33.30,45.00,18.00,39.00,30.46,1509.9,301
2026/05/18,39,32.50,36.85,9.70,35.50,27.54,1427.1,312
2026/05/18,40,29.90,31.60,10.00,29.93,26.17,1307.0,297
2026/05/18,41,25.00,28.10,10.00,24.94,20.86,700.7,253
2026/05/18,42,24.51,28.61,9.70,15.55,19.56,816.9,247
2026/05/18,43,20.81,24.41,10.00,21.82,20.38,977.6,295
2026/05/18,44,20.90,23.00,9.50,20.03,16.80,1029.6,256
2026/05/18,45,24.51,27.61,9.00,22.52,19.55,1005.2,277
2026/05/18,46,22.00,25.00,9.53,20.01,17.55,965.3,265
2026/05/18,47,17.75,27.75,9.53,17.86,16.36,1169.7,252
2026/05/18,48,16.56,21.16,9.53,16.67,15.95,793.6,223
2026/05/19,1,19.00,22.58,6.37,16.75,15.83,708.2,142
2026/05/19,2,16.65,25.00,6.00,16.38,15.91,782.4,158
2026/05/19,3,15.00,24.08,7.05,15.79,15.06,849.4,187
2026/05/19,4,15.79,20.71,7.05,16.20,13.90,832.2,149
2026/05/19,5,14.25,20.01,6.00,16.22,14.25,845.8,171
2026/05/19,6,17.52,20.00,6.00,15.53,14.14,808.5,175
2026/05/19,7,9.78,24.88,7.05,15.66,14.75,833.1,166
2026/05/19,8,17.00,35.00,7.00,18.00,15.92,1060.9,208
2026/05/19,9,17.30,22.59,7.17,18.01,15.48,859.9,160
2026/05/19,10,21.50,22.65,7.00,22.65,15.25,764.5,159
2026/05/19,11,17.40,19.49,7.00,18.30,15.88,863.5,183
2026/05/19,12,17.50,17.50,8.77,10.01,13.96,932.2,200
2026/05/19,13,15.36,15.36,6.78,10.01,12.50,942.1,181
2026/05/19,14,13.00,13.30,7.00,11.38,11.32,685.2,175
2026/05/19,15,8.90,14.07,2.15,9.08,8.64,837.1,220
2026/05/19,16,11.50,16.50,2.11,3.96,10.43,475.3,172
2026/05/19,17,13.43,14.33,0.01,4.79,10.72,866.0,184
2026/05/19,18,14.88,14.88,0.01,13.88,11.02,824.1,179
2026/05/19,19,14.69,14.76,0.01,9.01,10.67,810.3,199
2026/05/19,20,0.01,15.00,0.01,8.94,11.22,979.0,233
2026/05/19,21,0.01,13.95,0.01,5.02,8.19,816.0,230
2026/05/19,22,0.01,13.00,0.01,0.01,6.74,922.5,248
2026/05/19,23,0.01,15.35,0.01,8.46,7.35,993.6,278
2026/05/19,24,0.01,14.69,0.01,0.01,7.60,1112.0,308
2026/05/19,25,0.01,14.89,0.01,10.86,5.53,767.6,244
2026/05/19,26,0.01,12.39,0.01,10.92,7.32,720.5,268
2026/05/19,27,0.01,16.00,0.01,0.01,9.80,897.2,259
2026/05/19,28,0.01,18.69,0.01,15.53,11.95,797.7,250
2026/05/19,29,0.01,18.25,0.01,12.26,10.87,1210.1,296
2026/05/19,30,0.01,23.05,0.01,18.06,10.03,1339.9,326
2026/05/19,31,0.01,25.22,0.01,20.03,14.42,1347.8,341
2026/05/19,32,25.00,27.00,6.74,25.11,22.05,903.2,285
2026/05/19,33,23.00,28.00,8.03,23.11,20.25,967.4,259
2026/05/19,34,24.87,47.03,8.49,47.03,23.85,952.2,300
2026/05/19,35,23.27,28.20,9.24,20.01,22.23,1193.1,363
2026/05/19,36,28.04,28.50,9.24,20.01,25.05,1944.7,438
2026/05/19,37,28.45,38.45,10.68,27.58,27.19,2532.9,457
2026/05/19,38,32.10,40.83,10.77,35.84,27.44,2742.0,483
2026/05/19,39,35.83,40.43,10.73,36.33,26.47,2255.0,407
2026/05/19,40,33.43,34.08,10.98,19.40,25.08,2119.8,439
2026/05/19,41,26.98,28.83,11.00,18.40,24.38,1760.1,344
2026/05/19,42,24.75,29.22,10.60,25.00,22.52,1389.3,279
2026/05/19,43,23.20,24.40,10.43,23.13,21.81,1322.0,309
2026/05/19,44,20.50,24.50,10.07,20.60,19.30,1235.5,333
2026/05/19,45,23.02,28.83,10.45,16.00,20.24,1534.6,297
2026/05/19,46,22.90,25.90,9.66,17.22,16.14,955.4,271
2026/05/19,47,19.27,28.83,9.66,17.00,15.23,1059.4,271
2026/05/19,48,16.36,28.83,9.00,17.29,13.78,1020.0,272
2026/05/20,1,20.68,20.68,6.91,15.18,14.84,311.0,87
2026/05/20,2,16.07,17.89,6.00,14.05,14.86,307.5,75
2026/05/20,3,15.53,15.63,4.00,15.63,15.00,209.8,58
2026/05/20,4,15.21,15.71,11.67,14.21,15.14,306.9,79
2026/05/20,5,15.10,15.60,11.67,14.11,15.08,326.0,83
2026/05/20,6,15.25,15.75,11.67,15.36,15.06,386.1,81
2026/05/20,7,15.53,15.93,4.00,14.93,14.67,551.0,126
2026/05/20,8,15.26,15.76,5.00,15.46,14.28,576.5,144
2026/05/20,9,15.79,16.67,4.00,10.01,14.12,755.5,151
2026/05/20,10,15.51,15.62,7.00,10.01,14.28,866.0,153
2026/05/20,11,15.36,15.37,7.00,10.01,13.82,968.0,179
2026/05/20,12,15.00,17.00,7.00,10.00,14.07,983.6,168
2026/05/20,13,13.63,14.13,7.06,7.06,11.42,694.3,161
2026/05/20,14,10.90,15.11,7.50,7.71,9.90,891.7,182
2026/05/20,15,9.07,11.00,7.00,7.00,9.43,1331.0,208
2026/05/20,16,15.00,17.00,7.01,7.01,13.19,1433.0,211
2026/05/20,17,13.36,16.73,5.51,7.01,12.55,1445.8,243
2026/05/20,18,15.09,17.10,7.01,7.02,14.29,1130.9,229
2026/05/20,19,16.74,17.74,6.82,6.82,14.64,1137.5,218
2026/05/20,20,16.73,20.37,7.20,7.20,14.71,1104.5,259
2026/05/20,21,16.73,16.73,6.23,6.23,13.87,1388.8,222
2026/05/20,22,16.74,17.42,6.20,6.78,13.79,1559.0,306
2026/05/20,23,16.75,20.28,1.94,6.20,13.32,1571.2,318
2026/05/20,24,16.29,16.83,0.50,12.00,13.34,1593.7,361
2026/05/20,25,0.20,16.75,0.01,15.00,13.13,1687.7,343
2026/05/20,26,0.20,17.46,0.01,7.00,13.70,1670.0,349
2026/05/20,27,25.00,27.00,2.40,21.93,18.67,1151.9,308
2026/05/20,28,37.10,60.00,2.90,13.00,37.53,1715.7,303
2026/05/20,29,37.10,70.00,8.83,11.45,38.57,1896.5,357
2026/05/20,30,20.00,51.01,8.97,32.99,41.66,3378.9,434
2026/05/20,31,23.01,52.01,8.28,20.00,42.45,3423.8,429
2026/05/20,32,40.07,51.61,8.49,20.00,41.21,3593.1,420
2026/05/20,33,31.51,38.00,9.91,28.14,30.72,1966.8,441
2026/05/20,34,33.07,39.68,16.40,30.01,32.91,1516.5,348
2026/05/20,35,20.75,37.97,0.01,37.97,27.59,1659.0,324
2026/05/20,36,27.97,33.00,6.71,27.98,28.80,1576.9,318
2026/05/20,37,27.97,37.97,6.71,27.99,29.64,1289.0,278
2026/05/20,38,25.89,29.99,6.72,25.50,25.96,1061.4,295
2026/05/20,39,26.39,30.89,6.84,26.05,26.17,977.9,230
2026/05/20,40,23.18,25.10,6.84,23.29,22.00,743.3,229
2026/05/20,41,20.00,25.50,6.81,23.51,21.80,692.3,178
2026/05/20,42,17.31,47.03,6.81,47.03,17.44,1433.8,262
2026/05/20,43,16.83,21.83,6.78,21.83,16.36,1506.4,267
2026/05/20,44,16.36,25.00,4.00,17.88,16.15,1590.2,308
2026/05/20,45,16.27,35.66,3.01,35.66,15.98,1428.6,277
2026/05/20,46,16.30,47.03,4.00,47.03,16.91,1272.6,216
2026/05/20,47,16.15,47.03,4.00,47.03,16.13,1430.6,243
2026/05/20,48,15.14,30.00,3.00,16.64,15.56,1189.7,239
2026/05/21,1,16.18,45.00,6.92,16.18,23.78,422.8,91
2026/05/21,2,15.75,21.45,6.90,15.25,17.49,289.7,71
2026/05/21,3,15.00,20.90,6.89,15.96,16.62,422.0,92
2026/05/21,4,15.00,19.75,8.26,10.69,16.73,403.3,83
2026/05/21,5,15.00,19.61,9.19,13.85,15.53,373.6,95
2026/05/21,6,15.00,19.75,9.66,13.58,15.42,344.6,99
2026/05/21,7,15.00,19.58,6.92,19.00,16.04,402.6,97
2026/05/21,8,15.00,19.75,6.92,14.80,15.87,530.4,102
2026/05/21,9,15.00,19.80,6.95,10.60,15.33,657.1,136
2026/05/21,10,15.09,19.84,6.97,16.60,15.91,661.7,146
2026/05/21,11,15.15,19.01,6.97,15.95,15.48,694.6,136
2026/05/21,12,15.00,20.98,6.86,10.41,15.30,799.1,155
2026/05/21,13,15.00,19.40,4.00,10.41,15.27,709.2,168
2026/05/21,14,15.00,19.12,2.90,10.38,15.61,634.9,151
2026/05/21,15,15.38,19.76,1.00,19.75,15.81,621.4,149
2026/05/21,16,17.11,20.53,1.00,17.22,16.85,740.3,174
2026/05/21,17,21.50,23.28,0.01,19.50,20.05,883.9,193
2026/05/21,18,28.13,34.02,14.00,18.54,27.34,2285.9,285
2026/05/21,19,39.75,45.00,9.81,38.30,38.52,2408.5,282
2026/05/21,20,39.84,45.24,10.40,40.01,38.76,2319.4,259
2026/05/21,21,39.74,50.00,6.20,10.50,39.01,3266.0,317
2026/05/21,22,39.69,50.00,9.81,40.02,39.52,3346.4,322
2026/05/21,23,39.99,45.00,10.40,40.33,39.53,3017.0,333
2026/05/21,24,39.50,45.00,9.78,40.23,39.27,2745.7,329
2026/05/21,25,28.42,40.01,9.49,40.00,27.98,2174.3,348
2026/05/21,26,27.55,40.00,0.01,30.01,27.71,2441.4,375
2026/05/21,27,31.92,47.32,9.49,47.32,29.98,1478.4,278
2026/05/21,28,32.59,50.00,9.39,33.11,32.54,1577.7,269
2026/05/21,29,32.06,50.00,9.02,32.40,30.39,1524.4,313
2026/05/21,30,32.00,50.00,6.95,32.12,30.51,2389.0,369
2026/05/21,31,25.00,50.58,5.79,30.01,28.81,2440.5,394
2026/05/21,32,25.00,52.75,0.01,32.09,31.98,2716.3,391
2026/05/21,33,25.00,55.43,2.50,4.92,31.50,2579.7,405
2026/05/21,34,28.47,50.01,3.00,27.98,30.14,1760.6,336
2026/05/21,35,24.50,45.00,6.88,25.20,30.55,1563.2,232
2026/05/21,36,25.28,47.03,9.07,24.78,31.27,1727.4,276
2026/05/21,37,16.89,47.03,11.36,26.50,29.70,1581.1,250
2026/05/21,38,23.50,47.03,16.10,47.03,32.18,1242.5,217
2026/05/21,39,15.23,45.00,14.82,20.45,30.16,1485.2,207
2026/05/21,40,14.51,45.00,10.59,20.42,24.83,1195.5,193
2026/05/21,41,16.69,36.03,10.51,18.69,19.86,752.5,171
2026/05/21,42,16.25,35.00,10.58,35.00,18.50,769.6,186
2026/05/21,43,15.82,21.36,10.77,15.73,16.67,848.7,236
2026/05/21,44,15.41,21.52,10.42,15.52,17.27,987.5,236
2026/05/21,45,15.43,23.09,6.96,15.44,17.34,772.4,224
2026/05/21,46,15.49,23.09,6.92,15.59,16.86,757.9,236
2026/05/21,47,15.14,23.09,6.92,15.96,16.06,607.8,180
2026/05/21,48,8.11,21.58,6.88,8.10,13.64,572.0,177
2026/05/22,1,17.50,19.41,6.22,10.01,15.61,610.7,165
2026/05/22,2,15.79,18.89,5.00,15.89,16.35,279.9,83
2026/05/22,3,16.50,18.00,1.50,15.44,15.50,280.6,88
2026/05/22,4,15.72,16.53,1.50,15.88,14.34,197.6,98
2026/05/22,5,15.69,17.88,1.50,17.88,15.15,249.4,93
2026/05/22,6,16.50,17.65,1.50,15.76,15.26,359.0,109
2026/05/22,7,15.64,19.04,1.50,13.97,15.68,492.8,135
2026/05/22,8,15.93,17.13,1.50,16.00,14.48,662.2,182
2026/05/22,9,15.87,18.97,1.50,15.43,14.65,388.7,133
2026/05/22,10,15.72,19.12,4.15,13.66,15.48,507.6,152
2026/05/22,11,15.72,19.12,6.78,10.01,15.74,610.2,170
2026/05/22,12,16.50,18.74,1.50,15.74,15.42,633.3,176
2026/05/22,13,15.25,18.00,1.50,10.01,14.29,538.0,160
2026/05/22,14,15.35,18.00,6.99,13.26,15.24,454.4,156
2026/05/22,15,15.18,18.00,9.19,13.02,15.30,605.3,165
2026/05/22,16,17.69,17.79,7.10,7.10,14.44,537.1,164
2026/05/22,17,23.70,23.80,0.01,14.45,16.07,623.2,184
2026/05/22,18,27.00,28.10,0.50,2.01,23.34,619.1,212
2026/05/22,19,0.08,31.30,0.01,7.79,25.43,1042.9,252
2026/05/22,20,0.08,31.00,0.01,23.98,26.11,1112.5,231
2026/05/22,21,0.08,26.30,0.01,15.01,20.21,869.9,248
2026/05/22,22,0.08,27.44,0.01,9.02,20.24,844.1,228
2026/05/22,23,0.08,24.80,0.01,7.77,18.73,661.1,165
2026/05/22,24,0.08,24.70,0.01,16.58,16.87,724.3,175
2026/05/22,25,0.08,21.09,0.01,13.76,15.10,898.2,221
2026/05/22,26,0.08,18.50,0.01,14.19,14.72,775.7,197
2026/05/22,27,0.08,24.70,0.01,15.73,15.83,959.6,235
2026/05/22,28,0.08,20.55,0.01,11.86,14.65,920.5,249
2026/05/22,29,0.08,24.70,0.01,4.00,18.02,705.8,231
2026/05/22,30,0.08,28.00,0.01,15.01,16.63,1219.0,314
2026/05/22,31,45.00,80.00,0.01,5.49,32.61,2696.8,383
2026/05/22,32,12.00,31.30,6.00,16.01,24.27,1397.4,294
2026/05/22,33,22.66,26.50,1.50,16.00,20.25,1356.3,308
2026/05/22,34,22.00,25.00,0.02,15.91,20.77,1691.6,296
2026/05/22,35,4.00,23.12,1.50,13.93,19.62,1453.9,317
2026/05/22,36,23.73,30.38,6.78,21.00,24.11,1176.7,328
2026/05/22,37,25.50,26.10,6.82,20.00,23.35,1251.6,294
2026/05/22,38,26.00,27.87,6.82,21.05,23.82,1465.6,347
2026/05/22,39,24.70,24.90,6.84,22.79,21.91,1145.7,289
2026/05/22,40,18.56,21.14,6.86,18.86,18.50,1337.8,298
2026/05/22,41,17.67,24.28,5.84,16.00,18.28,1803.1,324
2026/05/22,42,17.05,20.08,5.81,15.86,17.25,1381.9,317
2026/05/22,43,16.73,21.48,7.81,16.73,17.90,1366.6,340
2026/05/22,44,17.33,20.91,7.78,14.25,17.97,1953.1,383
2026/05/22,45,18.29,20.68,5.00,15.92,18.37,1754.9,354
2026/05/22,46,16.40,23.00,5.00,16.30,18.22,1072.6,220
2026/05/22,47,17.19,18.95,5.00,17.26,16.25,476.8,196
2026/05/22,48,16.25,21.81,6.78,15.06,17.61,1298.9,295
2026/05/23,1,18.42,25.00,7.42,25.00,15.59,355.5,106
2026/05/23,2,19.38,19.68,6.98,15.06,14.69,265.9,80
2026/05/23,3,18.50,19.00,6.97,13.69,15.04,186.6,85
2026/05/23,4,18.49,19.00,9.08,11.87,15.63,244.0,73
2026/05/23,5,18.49,21.49,9.32,18.51,16.81,116.2,77
2026/05/23,6,18.49,18.89,9.00,18.59,15.28,179.3,72
2026/05/23,7,18.49,18.56,9.58,14.10,16.81,160.0,82
2026/05/23,8,18.14,18.94,7.04,16.73,17.24,166.3,78
2026/05/23,9,18.49,20.08,7.08,18.60,17.36,130.0,76
2026/05/23,10,18.02,21.02,7.08,18.13,15.53,167.9,71
2026/05/23,11,16.89,20.00,6.14,16.83,15.40,171.4,81
2026/05/23,12,16.57,19.74,6.07,16.75,13.77,291.5,108
2026/05/23,13,8.58,16.40,6.00,13.75,13.81,252.9,103
2026/05/23,14,4.11,14.54,3.00,9.99,8.55,449.7,155
2026/05/23,15,3.11,14.82,0.01,4.44,6.30,594.4,177
2026/05/23,16,0.11,19.15,0.01,19.15,8.75,962.1,181
2026/05/23,17,0.20,15.30,0.01,11.01,8.55,668.2,197
2026/05/23,18,0.20,16.64,0.01,16.64,10.14,518.0,178
2026/05/23,19,0.20,14.81,0.01,11.10,8.04,519.0,172
2026/05/23,20,0.20,14.91,0.01,0.01,9.38,663.3,201
2026/05/23,21,0.20,17.87,0.01,10.01,10.12,656.2,190
2026/05/23,22,0.20,15.00,0.01,11.01,9.20,786.4,196
2026/05/23,23,0.20,14.91,0.01,9.60,9.31,783.5,199
2026/05/23,24,0.11,15.00,0.01,6.39,8.83,788.7,232
2026/05/23,25,0.20,15.08,0.01,5.84,8.03,1154.0,271
2026/05/23,26,0.20,12.00,0.01,6.34,8.69,879.7,235
2026/05/23,27,0.20,13.44,0.01,0.02,8.33,551.8,220
2026/05/23,28,0.20,12.88,0.01,6.68,8.02,620.8,235
2026/05/23,29,0.01,16.31,0.01,7.17,9.71,529.1,210
2026/05/23,30,15.50,18.27,0.01,7.17,12.70,538.9,203
2026/05/23,31,1.11,20.00,0.01,10.00,10.60,790.2,262
2026/05/23,32,4.00,19.54,0.01,7.09,14.99,550.4,217
2026/05/23,33,7.34,17.26,6.73,13.94,13.00,465.9,187
2026/05/23,34,16.45,19.04,6.00,16.16,15.83,341.1,174
2026/05/23,35,16.71,18.46,3.00,14.47,15.21,650.2,233
2026/05/23,36,17.64,19.20,4.17,16.00,17.24,575.7,186
2026/05/23,37,19.50,21.49,6.08,17.51,17.01,627.7,205
2026/05/23,38,32.09,32.09,6.13,18.01,17.70,432.7,168
2026/05/23,39,19.43,22.48,6.14,19.28,18.11,805.3,172
2026/05/23,40,18.88,20.00,6.13,17.01,17.11,480.3,148
2026/05/23,41,25.56,25.56,6.11,17.51,17.57,587.5,161
2026/05/23,42,19.34,29.97,6.10,16.55,18.84,1232.0,214
2026/05/23,43,18.75,22.75,6.14,17.50,18.36,1072.5,206
2026/05/23,44,28.94,28.94,6.12,17.99,18.26,960.3,175
2026/05/23,45,18.13,22.13,6.12,17.94,18.94,868.6,158
2026/05/23,46,19.57,24.43,6.07,18.50,19.28,906.1,170
2026/05/23,47,19.00,22.60,6.10,18.90,19.65,617.4,130
2026/05/23,48,18.49,23.89,6.11,17.52,20.13,562.2,131
2026/05/24,1,17.35,22.20,6.76,17.74,19.45,561.2,59
2026/05/24,2,16.85,22.50,6.77,18.86,17.89,607.6,78
2026/05/24,3,17.10,20.50,6.76,17.20,14.96,495.4,56
2026/05/24,4,11.33,20.50,6.75,9.88,15.22,504.9,53
2026/05/24,5,17.82,20.80,6.75,17.00,13.88,425.2,53
2026/05/24,6,17.77,18.86,6.09,9.88,13.79,404.7,62
2026/05/24,7,18.35,30.00,6.09,30.00,20.20,801.0,96
2026/05/24,8,18.35,30.00,10.50,18.34,21.00,871.0,113
2026/05/24,9,18.50,30.00,10.00,19.00,19.14,662.2,97
2026/05/24,10,18.50,30.00,10.50,16.62,19.55,706.6,118
2026/05/24,11,18.28,30.00,11.89,23.11,21.54,814.7,118
2026/05/24,12,17.27,27.38,10.22,15.86,19.02,1183.5,129
2026/05/24,13,15.67,45.00,6.10,10.92,20.21,1313.3,155
2026/05/24,14,11.38,28.57,8.51,12.60,18.30,1364.6,159
2026/05/24,15,11.29,27.88,6.08,12.40,18.36,1493.6,174
2026/05/24,16,18.39,21.09,0.50,0.80,14.60,668.1,133
2026/05/24,17,0.01,25.00,0.01,2.17,10.50,551.6,133
2026/05/24,18,0.01,25.00,0.01,8.92,11.21,468.3,133
2026/05/24,19,0.01,19.65,0.01,13.44,12.09,400.6,144
2026/05/24,20,0.01,21.09,0.01,2.17,11.21,379.9,138
2026/05/24,21,1.50,21.49,0.01,5.11,11.22,467.8,162
2026/05/24,22,0.01,30.00,0.01,2.17,10.32,674.4,175
2026/05/24,23,0.01,30.00,0.01,7.00,10.27,804.4,164
2026/05/24,24,0.01,30.00,0.01,1.01,10.62,683.2,171
2026/05/24,25,0.01,21.58,0.01,1.01,11.46,555.1,199
2026/05/24,26,0.01,22.56,0.01,0.01,11.11,464.5,184
2026/05/24,27,25.72,29.22,0.01,3.01,11.55,805.0,214
2026/05/24,28,1.50,28.00,0.01,0.01,6.46,894.0,194
2026/05/24,29,25.72,26.12,0.01,0.01,6.08,875.5,217
2026/05/24,30,40.00,45.00,0.01,7.68,30.96,1455.5,221
2026/05/24,31,48.00,50.00,0.01,7.44,36.46,1558.7,211
2026/05/24,32,18.99,21.59,3.99,3.99,15.72,868.7,202
2026/05/24,33,9.75,21.47,4.00,6.35,15.28,1368.7,286
2026/05/24,34,18.73,21.94,6.05,9.42,14.53,1053.5,223
2026/05/24,35,21.09,21.59,1.55,12.25,17.95,1076.1,224
2026/05/24,36,22.50,25.10,6.12,17.17,22.23,970.1,189
2026/05/24,37,1.50,34.40,0.78,20.51,24.71,1269.8,232
2026/05/24,38,43.51,47.00,4.18,45.10,32.08,2171.6,274
2026/05/24,39,27.60,36.00,17.00,22.23,30.82,1466.0,226
2026/05/24,40,31.00,34.50,8.59,31.22,28.42,1493.5,232
2026/05/24,41,26.12,27.42,5.73,26.22,24.66,1236.6,228
2026/05/24,42,23.77,27.17,5.98,20.00,23.36,1053.2,175
2026/05/24,43,23.52,27.02,0.01,22.01,23.06,747.4,172
2026/05/24,44,25.46,25.46,14.89,16.78,19.85,746.1,158
2026/05/24,45,19.26,22.89,16.50,18.50,20.47,701.8,149
2026/05/24,46,18.70,47.03,15.26,18.71,19.31,655.6,140
2026/05/24,47,18.49,22.24,15.26,18.01,19.15,641.5,140
2026/05/24,48,17.50,21.92,7.45,14.15,18.75,1069.3,165
2026/05/25,1,16.70,19.39,0.01,16.81,14.69,77.7,39
2026/05/25,2,17.79,18.69,1.00,18.69,17.21,61.6,38
2026/05/25,3,16.83,18.69,1.00,16.21,15.11,116.8,44
2026/05/25,4,16.74,17.79,0.01,16.69,13.94,79.4,35
2026/05/25,5,16.36,16.36,0.01,16.16,14.78,62.6,38
2026/05/25,6,16.89,17.82,0.01,16.99,11.64,51.8,43
2026/05/25,7,17.03,17.82,0.01,16.70,12.73,66.9,37
2026/05/25,8,18.04,18.50,1.50,15.30,15.62,105.2,50
2026/05/25,9,18.07,18.59,1.50,16.47,16.86,97.3,42
2026/05/25,10,18.49,19.71,1.50,15.20,16.04,189.6,68
2026/05/25,11,18.14,18.62,1.50,13.07,15.98,264.7,70
2026/05/25,12,17.26,17.89,1.50,13.25,15.57,134.0,68
2026/05/25,13,16.44,18.55,0.01,10.02,12.66,256.3,87
2026/05/25,14,14.89,15.26,0.01,14.90,13.78,315.6,77
2026/05/25,15,0.01,15.00,0.01,10.54,12.35,155.0,68
2026/05/25,16,1.50,22.26,0.01,5.01,7.36,281.3,109
2026/05/25,17,8.58,80.00,1.50,8.70,13.22,365.7,98
2026/05/25,18,7.04,15.20,7.04,9.48,12.47,450.8,116
2026/05/25,19,7.06,18.00,1.50,7.18,10.51,710.2,153
2026/05/25,20,2.10,15.22,1.50,2.01,8.65,971.4,203
2026/05/25,21,1.50,22.00,0.02,3.99,8.80,758.8,168
2026/05/25,22,0.01,22.00,0.01,0.22,10.48,630.4,167
2026/05/25,23,0.01,17.26,0.01,0.22,8.45,565.7,166
2026/05/25,24,1.49,19.04,0.01,0.22,10.23,587.7,180
2026/05/25,25,0.11,24.00,0.01,0.01,10.71,794.9,230
2026/05/25,26,0.50,22.00,0.01,10.81,10.41,700.9,206
2026/05/25,27,0.01,18.52,0.01,2.91,11.59,698.5,226
2026/05/25,28,17.69,18.09,0.01,4.01,11.49,781.3,233
2026/05/25,29,16.00,20.00,0.01,6.90,14.26,527.9,244
2026/05/25,30,24.50,24.60,0.01,10.01,15.84,584.0,216
2026/05/25,31,29.90,34.90,0.01,9.99,22.17,882.1,236
2026/05/25,32,14.15,27.90,0.01,6.66,14.58,697.3,261
2026/05/25,33,20.23,23.33,0.01,15.91,18.05,994.9,276
2026/05/25,34,25.01,28.01,0.01,17.87,21.41,847.8,247
2026/05/25,35,27.00,28.50,0.11,20.40,22.61,1075.2,250
2026/05/25,36,33.83,37.83,1.50,23.35,29.98,1531.6,280
2026/05/25,37,38.00,43.36,1.50,31.50,35.23,1968.3,252
2026/05/25,38,48.00,50.00,1.50,40.31,41.10,3054.4,312
2026/05/25,39,43.45,45.00,1.50,44.80,38.14,2038.1,255
2026/05/25,40,34.88,35.83,1.50,25.00,30.49,1870.6,251
2026/05/25,41,1.50,34.18,1.50,25.01,27.49,1049.3,219
2026/05/25,42,29.50,30.10,9.07,28.01,23.53,812.3,204
2026/05/25,43,25.00,25.00,5.40,22.79,22.22,632.5,210
2026/05/25,44,2.90,24.25,1.50,21.05,19.01,1026.8,215
2026/05/25,45,1.50,25.90,1.50,21.95,19.86,800.5,199
